domain,n,method,timing_kind,speedup_vs_brent,ci95_low,ci95_high,faster_than_brent
peng_robinson,1,safeguarded_newton,kernel,2.8469672432337356,2.824786550970978,2.858823214183089,True
peng_robinson,8,analytic_cubic,e2e,6.059885134280782,5.798031192556539,6.085135949840122,True
peng_robinson,8,analytic_cubic,kernel,6.833480865108911,6.753940736895346,6.847077716705185,True
peng_robinson,8,bracketed_secant,e2e,1.4108374794207523,1.3260330711292816,1.425656133074329,True
peng_robinson,8,bracketed_secant,kernel,1.37208365550844,1.3715713160608358,1.3736168576785324,True
peng_robinson,8,safeguarded_halley,e2e,3.5071936552590497,3.38925084502434,4.506434312156422,True
peng_robinson,8,safeguarded_halley,kernel,4.843686581676387,4.832444088990911,4.8781925389555845,True
peng_robinson,8,safeguarded_newton,e2e,3.0357507916203295,3.0217641124644996,3.0860977345712612,True
peng_robinson,8,safeguarded_newton,kernel,4.206162016806878,4.201800194057803,4.215063223527379,True
peng_robinson,32,analytic_cubic,e2e,4.244932017387098,4.178996687762005,4.683073284329367,True
peng_robinson,32,analytic_cubic,kernel,7.46440560380997,7.40190265522177,7.466872190361989,True
peng_robinson,32,bracketed_secant,e2e,1.2827520671516917,1.1961561835894545,1.3769160163683134,True
peng_robinson,32,bracketed_secant,kernel,1.3216834889460498,1.318705298203192,1.322116214308083,True
peng_robinson,32,safeguarded_halley,e2e,3.6796527940729122,3.5585064501533976,3.6974948059161545,True
peng_robinson,32,safeguarded_halley,kernel,4.620781715888434,4.617294538606912,4.622462772191559,True
peng_robinson,32,safeguarded_newton,e2e,3.610017584001336,3.602344490243574,3.6396226066090245,True
peng_robinson,32,safeguarded_newton,kernel,4.119512924090385,4.114508806705982,4.150408912711414,True
peng_robinson,128,analytic_cubic,e2e,4.830655669653357,4.758535623168084,5.101911663829296,True
peng_robinson,128,analytic_cubic,kernel,8.856993938073582,8.758453337510883,8.860490566406089,True
peng_robinson,128,bracketed_secant,e2e,1.339327333840525,1.3330641127083913,1.3582781938372466,True
peng_robinson,128,bracketed_secant,kernel,1.4190206945924637,1.4180877931538212,1.4206607039596217,True
peng_robinson,128,safeguarded_halley,e2e,3.803620986485935,3.4653271394372034,4.076045099590145,True
peng_robinson,128,safeguarded_halley,kernel,4.884911519813004,4.876580925053076,4.892411634993568,True
peng_robinson,128,safeguarded_newton,e2e,3.8174370406948723,3.6017179418636793,4.061641492790207,True
peng_robinson,128,safeguarded_newton,kernel,4.884502448430382,4.876774723645434,4.88642979612945,True
peng_robinson,512,analytic_cubic,e2e,6.4578146696861065,5.858358618337945,7.248756637252554,True
peng_robinson,512,analytic_cubic,kernel,9.6568883989103,9.565997284248862,9.70153124518011,True
peng_robinson,512,bracketed_secant,e2e,1.3986392830340475,1.3783991260803445,1.4031376399092155,True
